Time,Car,State,Speed,Throttle,Brake,TargetSpeed,SplineProgress,Lap,LateralOffset,Banding,Event
37.20,AiRacer (2),Defend,82.0,0.00,0.00,75.9,0.8521,0,-0.77,1.000,state:Race->Defend
37.20,AiRacer (3),Defend,82.5,0.00,0.00,76.8,0.8523,0,-0.77,1.000,state:Race->Defend
37.57,AiRacer (4),Race,82.0,0.00,0.00,76.0,0.8517,0,-0.77,1.000,state:Overtake->Race
37.57,AiRacer (4),Defend,82.0,0.00,0.00,76.0,0.8517,0,-0.77,1.000,state:Race->Defend
37.62,AiRacer (6),Race,82.7,0.00,0.00,76.9,0.8524,0,-0.77,1.000,state:Overtake->Race
37.63,AiRacer (6),Defend,82.6,0.00,0.00,76.9,0.8524,0,-0.77,1.000,state:Race->Defend
37.63,PLAYER,—,127.7,0.00,0.00,—,0.8784,0,-0.02,—,tick
37.63,AiRacer,Overtake,90.2,1.00,0.00,199.5,0.8698,0,-0.25,1.000,tick
37.63,AiRacer (1),Defend,77.2,0.00,0.00,77.0,0.8566,0,-0.77,1.000,tick
37.63,AiRacer (2),Defend,80.3,0.00,0.00,75.9,0.8547,0,-0.77,1.000,tick
37.63,AiRacer (3),Defend,80.7,0.00,0.00,76.8,0.8550,0,-0.77,1.000,tick
37.63,AiRacer (4),Defend,81.8,0.00,0.00,76.0,0.8521,0,-0.77,1.000,tick
37.63,AiRacer (5),Overtake,82.3,0.00,0.00,78.9,0.8511,0,-0.77,1.000,tick
37.63,AiRacer (6),Defend,82.6,0.00,0.00,76.9,0.8525,0,-0.77,1.000,tick
37.63,AiRacer (7),Race,80.7,0.00,0.00,76.4,0.8502,0,-0.77,1.000,tick
37.73,AiRacer (5),Race,81.9,0.00,0.00,75.9,0.8518,0,-0.77,1.000,state:Overtake->Race
37.74,AiRacer (5),Defend,81.9,0.00,0.00,75.9,0.8518,0,-0.77,1.000,state:Race->Defend
38.13,PLAYER,—,122.8,0.00,0.00,—,0.8832,0,0.03,—,tick
38.13,AiRacer,Overtake,100.9,1.00,0.00,171.4,0.8734,0,0.07,1.000,tick
38.13,AiRacer (1),Defend,76.4,0.13,0.00,77.0,0.8595,0,-0.77,1.000,tick
38.13,AiRacer (2),Defend,78.3,0.00,0.00,75.9,0.8577,0,-0.77,1.000,tick
38.13,AiRacer (3),Defend,78.7,0.00,0.00,76.8,0.8580,0,-0.77,1.000,tick
38.13,AiRacer (4),Defend,79.7,0.00,0.00,76.0,0.8552,0,-0.77,1.000,tick
38.13,AiRacer (5),Defend,80.3,0.00,0.00,75.9,0.8542,0,-0.77,1.000,tick
38.13,AiRacer (6),Defend,80.6,0.00,0.00,76.9,0.8556,0,-0.77,1.000,tick
38.13,AiRacer (7),Race,78.7,0.00,0.00,76.4,0.8533,0,-0.77,1.000,tick
38.42,AiRacer (1),Race,76.3,0.14,0.00,77.0,0.8611,0,-0.77,1.000,state:Defend->Race
38.42,AiRacer (1),Defend,76.3,0.14,0.00,77.0,0.8611,0,-0.77,1.000,state:Race->Defend
38.63,PLAYER,—,118.3,0.00,0.00,—,0.8877,0,0.08,—,tick
38.63,AiRacer,Overtake,110.9,1.00,0.00,134.2,0.8773,0,0.62,1.000,tick
38.63,AiRacer (1),Defend,76.3,0.14,0.00,77.0,0.8624,0,-0.74,1.000,tick
38.63,AiRacer (2),Defend,76.5,0.00,0.00,75.9,0.8606,0,-0.77,1.000,tick
38.63,AiRacer (3),Defend,76.8,0.00,0.00,76.8,0.8609,0,-0.77,1.000,tick
38.63,AiRacer (4),Defend,77.8,0.00,0.00,76.0,0.8581,0,-0.77,1.000,tick
38.63,AiRacer (5),Defend,78.3,0.00,0.00,75.9,0.8572,0,-0.77,1.000,tick
38.63,AiRacer (6),Defend,78.6,0.00,0.00,76.9,0.8586,0,-0.77,1.000,tick
38.63,AiRacer (7),Race,76.9,0.00,0.00,76.4,0.8562,0,-0.77,1.000,tick
38.70,AiRacer (2),Race,76.2,0.00,0.00,75.9,0.8610,0,-0.77,1.000,state:Defend->Race
38.70,AiRacer (3),Race,76.6,0.03,0.00,76.8,0.8613,0,-0.77,1.000,state:Defend->Race
38.70,AiRacer (2),Defend,76.2,0.00,0.00,75.9,0.8610,0,-0.77,1.000,state:Race->Defend
38.70,AiRacer (3),Defend,76.6,0.03,0.00,76.8,0.8613,0,-0.77,1.000,state:Race->Defend
38.86,AiRacer,Race,111.7,0.00,1.00,86.7,0.8792,0,0.77,1.000,state:Overtake->Race
39.07,AiRacer (4),Race,76.2,0.00,0.00,76.0,0.8607,0,-0.77,1.000,state:Defend->Race
39.08,AiRacer (4),Defend,76.2,0.00,0.00,76.0,0.8607,0,-0.77,1.000,state:Race->Defend
39.13,AiRacer (6),Race,76.7,0.02,0.00,76.9,0.8615,0,-0.77,1.000,state:Defend->Race
39.13,AiRacer (6),Defend,76.7,0.02,0.00,76.9,0.8615,0,-0.77,1.000,state:Race->Defend
39.13,PLAYER,—,118.9,0.71,0.00,—,0.8922,0,0.29,—,tick
39.13,AiRacer,Race,93.9,0.00,0.00,86.7,0.8813,0,0.77,1.000,tick
39.13,AiRacer (1),Defend,76.3,0.15,0.00,77.0,0.8652,0,-0.52,1.000,tick
39.13,AiRacer (2),Defend,75.3,0.12,0.00,75.9,0.8635,0,-0.68,1.000,tick
39.13,AiRacer (3),Defend,76.1,0.13,0.00,76.8,0.8638,0,-0.65,1.000,tick
39.13,AiRacer (4),Defend,76.0,0.00,0.00,76.0,0.8610,0,-0.77,1.000,tick
39.13,AiRacer (5),Defend,76.5,0.00,0.00,75.9,0.8601,0,-0.77,1.000,tick
39.13,AiRacer (6),Defend,76.7,0.02,0.00,76.9,0.8615,0,-0.77,1.000,tick
39.13,AiRacer (7),Race,75.8,0.12,0.00,76.4,0.8591,0,-0.77,1.000,tick
39.24,AiRacer (5),Race,76.1,0.00,0.00,75.9,0.8607,0,-0.77,1.000,state:Defend->Race
39.24,AiRacer (5),Defend,76.1,0.00,0.00,75.9,0.8607,0,-0.77,1.000,state:Race->Defend
39.64,PLAYER,—,123.2,0.71,0.00,—,0.8968,0,0.42,—,tick
39.64,AiRacer,Race,91.2,0.00,0.00,86.7,0.8848,0,0.77,1.000,tick
39.64,AiRacer (1),Defend,76.7,1.00,0.00,182.7,0.8681,0,-0.30,1.000,tick
39.64,AiRacer (2),Defend,75.2,0.14,0.00,75.9,0.8663,0,-0.46,1.000,tick
39.64,AiRacer (3),Defend,76.0,0.15,0.00,76.8,0.8667,0,-0.43,1.000,tick
39.64,AiRacer (4),Defend,75.3,0.13,0.00,76.0,0.8639,0,-0.67,1.000,tick
39.64,AiRacer (5),Defend,75.3,0.12,0.00,75.9,0.8630,0,-0.70,1.000,tick
39.64,AiRacer (6),Defend,76.2,0.14,0.00,76.9,0.8644,0,-0.59,1.000,tick
39.64,AiRacer (7),Race,75.7,0.14,0.00,76.4,0.8620,0,-0.67,1.000,tick
39.76,AiRacer (7),Overtake,75.7,0.76,0.00,79.5,0.8627,0,-0.61,1.000,state:Race->Overtake
39.93,AiRacer (1),Race,82.7,1.00,0.00,168.3,0.8699,0,-0.18,1.000,state:Defend->Race
39.93,AiRacer (1),Defend,82.8,1.00,0.00,168.2,0.8699,0,-0.18,1.000,state:Race->Defend
40.14,PLAYER,—,127.2,0.71,0.00,—,0.9015,0,0.35,—,tick
40.14,AiRacer,Race,88.7,0.00,0.00,86.7,0.8882,0,0.77,1.000,tick
40.14,AiRacer (1),Defend,87.0,1.00,0.00,156.3,0.8712,0,-0.06,1.000,tick
40.14,AiRacer (2),Defend,79.5,1.00,0.00,173.1,0.8692,0,-0.25,1.000,tick
40.14,AiRacer (3),Defend,81.6,1.00,0.00,170.3,0.8696,0,-0.21,1.000,tick
40.14,AiRacer (4),Defend,75.2,0.14,0.00,76.0,0.8667,0,-0.44,1.000,tick
40.14,AiRacer (5),Defend,75.2,0.14,0.00,75.9,0.8658,0,-0.50,1.000,tick
40.14,AiRacer (6),Defend,76.1,0.14,0.00,76.9,0.8673,0,-0.36,1.000,tick
40.14,AiRacer (7),Overtake,78.2,0.25,0.00,79.5,0.8649,0,-0.37,1.000,tick
40.20,AiRacer (2),Race,80.7,1.00,0.00,170.0,0.8696,0,-0.22,1.000,state:Defend->Race
40.20,AiRacer (3),Race,82.9,1.00,0.00,167.0,0.8700,0,-0.18,1.000,state:Defend->Race
40.20,AiRacer (2),Overtake,80.8,1.00,0.00,171.5,0.8696,0,-0.22,1.000,state:Race->Overtake
40.20,AiRacer (3),Overtake,82.9,1.00,0.00,168.5,0.8700,0,-0.18,1.000,state:Race->Overtake
40.58,AiRacer (4),Race,79.6,1.00,0.00,172.8,0.8693,0,-0.25,1.000,state:Defend->Race
40.58,AiRacer (4),Overtake,79.7,1.00,0.00,174.2,0.8693,0,-0.25,1.000,state:Race->Overtake
40.63,AiRacer (6),Race,83.7,1.00,0.00,165.3,0.8702,0,-0.15,1.000,state:Defend->Race
40.63,AiRacer (6),Defend,83.7,1.00,0.00,165.2,0.8702,0,-0.15,1.000,state:Race->Defend
40.64,PLAYER,—,130.9,0.71,0.00,—,0.9064,0,-0.26,—,tick
40.64,AiRacer,Race,86.4,0.06,0.00,86.7,0.8915,0,0.77,1.000,tick
40.64,AiRacer (1),Defend,96.8,1.00,0.00,120.2,0.8746,0,0.31,1.000,tick
40.64,AiRacer (2),Overtake,89.5,1.00,0.00,146.0,0.8724,0,0.09,1.000,tick
40.64,AiRacer (3),Overtake,91.6,1.00,0.00,141.8,0.8729,0,0.13,1.000,tick
40.64,AiRacer (4),Overtake,80.9,1.00,0.00,171.2,0.8696,0,-0.22,1.000,tick
40.64,AiRacer (5),Defend,77.5,1.00,0.00,177.7,0.8687,0,-0.28,1.000,tick
40.64,AiRacer (6),Defend,83.8,1.00,0.00,164.8,0.8702,0,-0.15,1.000,tick
40.64,AiRacer (7),Overtake,78.7,0.16,0.00,79.5,0.8678,0,-0.02,1.000,tick
40.74,AiRacer (5),Race,79.6,1.00,0.00,172.7,0.8693,0,-0.24,1.000,state:Defend->Race
40.74,AiRacer (5),Overtake,79.7,1.00,0.00,174.1,0.8693,0,-0.23,1.000,state:Race->Overtake
41.14,PLAYER,—,134.3,0.71,0.00,—,0.9113,0,-0.62,—,tick
41.14,AiRacer,Race,85.9,0.16,0.00,86.7,0.8948,0,0.77,1.000,tick
41.14,AiRacer (1),Defend,89.2,0.00,0.00,81.8,0.8782,0,0.77,1.000,tick
41.14,AiRacer (2),Overtake,99.0,1.00,0.00,106.0,0.8759,0,0.60,1.000,tick
41.14,AiRacer (3),Overtake,100.2,0.00,0.00,99.2,0.8764,0,0.67,1.000,tick
41.14,AiRacer (4),Overtake,90.7,1.00,0.00,141.6,0.8728,0,0.16,1.000,tick
41.14,AiRacer (5),Overtake,87.5,1.00,0.00,152.1,0.8718,0,0.02,1.000,tick
41.14,AiRacer (6),Defend,93.7,1.00,0.00,132.3,0.8736,0,0.18,1.000,tick
41.14,AiRacer (7),Overtake,88.0,1.00,0.00,160.4,0.8709,0,0.30,1.000,tick
41.43,AiRacer (1),Race,87.8,0.00,0.00,81.8,0.8801,0,0.77,1.000,state:Defend->Race
41.43,AiRacer (1),Defend,87.7,0.00,0.00,81.8,0.8801,0,0.77,1.000,state:Race->Defend
41.64,PLAYER,—,137.4,0.71,0.00,—,0.9164,0,0.08,—,tick
41.64,AiRacer,Race,85.9,0.17,0.00,86.7,0.8980,0,0.77,1.000,tick
41.64,AiRacer (1),Defend,86.7,0.00,0.00,81.8,0.8815,0,0.77,1.000,tick
41.64,AiRacer (2),Overtake,90.1,0.00,0.00,83.8,0.8793,0,0.77,1.000,tick
41.64,AiRacer (3),Overtake,90.6,0.00,0.00,84.8,0.8798,0,0.77,1.000,tick
41.64,AiRacer (4),Overtake,99.3,0.00,0.00,99.2,0.8764,0,0.69,1.000,tick
41.64,AiRacer (5),Overtake,97.0,1.00,0.00,115.0,0.8752,0,0.51,1.000,tick
41.64,AiRacer (6),Defend,91.6,0.00,1.00,83.9,0.8772,0,0.66,1.000,tick
41.64,AiRacer (7),Overtake,97.6,1.00,0.00,124.9,0.8744,0,0.62,1.000,tick
42.14,AiRacer (6),Race,87.3,0.00,0.00,81.7,0.8805,0,0.77,1.000,state:Defend->Race
42.14,AiRacer (6),Defend,87.3,0.00,0.00,81.7,0.8805,0,0.77,1.000,state:Race->Defend
42.14,PLAYER,—,141.5,0.71,0.00,—,0.9208,0,1.75,—,tick
42.14,AiRacer,Race,85.9,0.17,0.00,86.7,0.9012,0,0.77,1.000,tick
42.14,AiRacer (1),Defend,84.5,0.00,0.00,81.8,0.8848,0,0.77,1.000,tick
42.14,AiRacer (2),Overtake,87.7,0.00,0.00,83.8,0.8827,0,0.77,1.000,tick
42.14,AiRacer (3),Overtake,88.1,0.00,0.00,84.8,0.8832,0,0.77,1.000,tick
42.14,AiRacer (4),Overtake,90.0,0.00,0.00,83.9,0.8798,0,0.77,1.000,tick
42.14,AiRacer (5),Overtake,90.7,0.00,0.00,83.8,0.8787,0,0.77,1.000,tick
42.14,AiRacer (6),Defend,87.3,0.00,0.00,81.7,0.8805,0,0.77,1.000,tick
42.14,AiRacer (7),Overtake,91.7,0.00,0.00,84.4,0.8780,0,0.77,1.000,tick
42.65,PLAYER,—,144.8,0.71,0.00,—,0.9254,0,3.50,—,tick
42.65,AiRacer,Race,85.9,0.17,0.00,86.7,0.9045,0,0.74,1.000,tick
42.65,AiRacer (1),Defend,82.3,0.00,0.00,81.8,0.8879,0,0.77,1.000,tick
42.65,AiRacer (2),Overtake,85.3,0.00,0.00,83.8,0.8860,0,0.77,1.000,tick
42.65,AiRacer (3),Overtake,85.8,0.00,0.00,84.8,0.8865,0,0.77,1.000,tick
42.65,AiRacer (4),Overtake,87.5,0.00,0.00,83.9,0.8831,0,0.77,1.000,tick
42.65,AiRacer (5),Overtake,88.2,0.00,0.00,83.8,0.8821,0,0.77,1.000,tick
42.65,AiRacer (6),Defend,84.9,0.00,0.00,81.7,0.8838,0,0.77,1.000,tick
42.65,AiRacer (7),Overtake,89.2,0.00,0.00,84.4,0.8814,0,0.77,1.000,tick
42.76,AiRacer (7),Race,88.6,0.00,0.00,81.2,0.8822,0,0.77,1.000,state:Overtake->Race
42.93,AiRacer (1),Race,81.3,0.09,0.00,81.8,0.8897,0,0.77,1.000,state:Defend->Race
42.93,AiRacer (1),Defend,81.3,0.09,0.00,81.8,0.8897,0,0.77,1.000,state:Race->Defend
43.15,PLAYER,—,147.1,0.71,0.00,—,0.9306,0,4.49,—,tick
43.15,AiRacer,Race,85.9,0.17,0.00,86.7,0.9078,0,0.50,1.000,tick
43.15,AiRacer (1),Defend,81.1,0.14,0.00,81.8,0.8910,0,0.77,1.000,tick
43.15,AiRacer (2),Overtake,83.3,0.10,0.00,83.8,0.8891,0,0.77,1.000,tick
43.15,AiRacer (3),Overtake,84.2,0.14,0.00,84.8,0.8897,0,0.77,1.000,tick
43.15,AiRacer (4),Overtake,85.2,0.00,0.00,83.9,0.8864,0,0.77,1.000,tick
43.15,AiRacer (5),Overtake,85.9,0.00,0.00,83.8,0.8854,0,0.77,1.000,tick
43.15,AiRacer (6),Defend,82.8,0.00,0.00,81.7,0.8870,0,0.77,1.000,tick
43.15,AiRacer (7),Race,86.8,0.00,0.00,81.2,0.8848,0,0.77,1.000,tick
43.20,AiRacer (2),Race,83.3,0.00,0.00,80.6,0.8895,0,0.77,1.000,state:Overtake->Race
43.20,AiRacer (3),Race,84.1,0.00,0.00,81.6,0.8901,0,0.77,1.000,state:Overtake->Race
43.20,AiRacer (2),Defend,83.2,0.00,0.00,80.6,0.8895,0,0.77,1.000,state:Race->Defend
43.20,AiRacer (3),Defend,84.1,0.00,0.00,81.6,0.8901,0,0.77,1.000,state:Race->Defend
43.58,AiRacer (4),Race,83.5,0.00,0.00,80.7,0.8891,0,0.77,1.000,state:Overtake->Race
43.58,AiRacer (4),Defend,83.5,0.00,0.00,80.7,0.8891,0,0.77,1.000,state:Race->Defend
43.64,AiRacer (6),Race,81.1,0.11,0.00,81.7,0.8900,0,0.77,1.000,state:Defend->Race
43.64,AiRacer (6),Defend,81.1,0.11,0.00,81.7,0.8900,0,0.77,1.000,state:Race->Defend
43.65,PLAYER,—,151.0,0.71,0.00,—,0.9362,0,4.18,—,tick
43.65,AiRacer,Race,92.6,1.00,0.00,220.0,0.9111,0,0.22,1.000,tick
43.65,AiRacer (1),Defend,81.0,0.16,0.00,81.8,0.8941,0,0.77,1.000,tick
43.65,AiRacer (2),Defend,81.4,0.00,0.00,80.6,0.8922,0,0.77,1.000,tick
43.65,AiRacer (3),Defend,82.2,0.00,0.00,81.6,0.8929,0,0.77,1.000,tick
43.65,AiRacer (4),Defend,83.2,0.00,0.00,80.7,0.8896,0,0.77,1.000,tick
43.65,AiRacer (5),Overtake,83.7,0.03,0.00,83.8,0.8885,0,0.77,1.000,tick
43.65,AiRacer (6),Defend,81.1,0.11,0.00,81.7,0.8900,0,0.77,1.000,tick
43.65,AiRacer (7),Race,84.5,0.00,0.00,81.2,0.8880,0,0.77,1.000,tick
43.74,AiRacer (5),Race,83.4,0.00,0.00,80.6,0.8892,0,0.77,1.000,state:Overtake->Race
43.75,AiRacer (5),Defend,83.4,0.00,0.00,80.6,0.8892,0,0.77,1.000,state:Race->Defend
44.15,PLAYER,—,154.6,1.00,0.00,—,0.9417,0,3.00,—,tick
44.15,AiRacer,Race,103.1,1.00,0.00,220.0,0.9148,0,0.06,1.000,tick
44.15,AiRacer (1),Defend,81.0,0.16,0.00,81.8,0.8971,0,0.77,1.000,tick
44.15,AiRacer (2),Defend,80.0,0.13,0.00,80.6,0.8953,0,0.77,1.000,tick
44.15,AiRacer (3),Defend,80.9,0.14,0.00,81.6,0.8959,0,0.77,1.000,tick
44.15,AiRacer (4),Defend,81.1,0.00,0.00,80.7,0.8927,0,0.77,1.000,tick
44.15,AiRacer (5),Defend,81.7,0.00,0.00,80.6,0.8917,0,0.77,1.000,tick
44.15,AiRacer (6),Defend,80.9,0.16,0.00,81.7,0.8931,0,0.77,1.000,tick
44.15,AiRacer (7),Race,82.3,0.00,0.00,81.2,0.8912,0,0.77,1.000,tick
44.44,AiRacer (1),Race,81.0,0.16,0.00,81.8,0.8989,0,0.77,1.000,state:Defend->Race
44.44,AiRacer (1),Defend,81.0,0.16,0.00,81.8,0.8989,0,0.77,1.000,state:Race->Defend
44.65,PLAYER,—,157.5,0.71,0.00,—,0.9472,0,1.72,—,tick
44.65,AiRacer,Race,113.0,1.00,0.00,220.0,0.9189,0,0.05,1.000,tick
44.65,AiRacer (1),Defend,81.0,0.16,0.00,81.8,0.9002,0,0.77,1.000,tick
44.65,AiRacer (2),Defend,79.8,0.16,0.00,80.6,0.8983,0,0.77,1.000,tick
44.65,AiRacer (3),Defend,80.8,0.16,0.00,81.6,0.8990,0,0.77,1.000,tick
44.65,AiRacer (4),Defend,80.0,0.14,0.00,80.7,0.8957,0,0.77,1.000,tick
44.65,AiRacer (5),Defend,80.1,0.11,0.00,80.6,0.8947,0,0.77,1.000,tick
44.65,AiRacer (6),Defend,80.8,0.16,0.00,81.7,0.8962,0,0.77,1.000,tick
44.65,AiRacer (7),Race,80.6,0.11,0.00,81.2,0.8942,0,0.77,1.000,tick
44.70,AiRacer (2),Race,79.8,0.16,0.00,80.6,0.8986,0,0.77,1.000,state:Defend->Race
44.70,AiRacer (3),Race,80.8,0.16,0.00,81.6,0.8993,0,0.77,1.000,state:Defend->Race
44.71,AiRacer (2),Defend,79.8,0.16,0.00,80.6,0.8986,0,0.77,1.000,state:Race->Defend
44.71,AiRacer (3),Defend,80.8,0.16,0.00,81.6,0.8993,0,0.77,1.000,state:Race->Defend
45.08,AiRacer (4),Race,79.9,0.16,0.00,80.7,0.8983,0,0.77,1.000,state:Defend->Race
45.09,AiRacer (4),Defend,79.9,0.16,0.00,80.7,0.8983,0,0.77,1.000,state:Race->Defend
45.14,AiRacer (6),Race,80.8,0.16,0.00,81.7,0.8992,0,0.77,1.000,state:Defend->Race
45.15,AiRacer (6),Defend,80.8,0.16,0.00,81.7,0.8992,0,0.77,1.000,state:Race->Defend
45.15,PLAYER,—,158.6,0.71,0.00,—,0.9530,0,0.75,—,tick
45.15,AiRacer,Race,122.3,1.00,0.00,220.0,0.9234,0,0.20,1.000,tick
45.15,AiRacer (1),Defend,81.0,0.16,0.00,81.8,0.9032,0,0.77,1.000,tick
45.15,AiRacer (2),Defend,79.8,0.16,0.00,80.6,0.9013,0,0.77,1.000,tick
45.15,AiRacer (3),Defend,80.8,0.16,0.00,81.6,0.9020,0,0.77,1.000,tick
45.15,AiRacer (4),Defend,79.9,0.16,0.00,80.7,0.8987,0,0.77,1.000,tick
45.15,AiRacer (5),Defend,79.8,0.16,0.00,80.6,0.8977,0,0.77,1.000,tick
45.15,AiRacer (6),Defend,80.8,0.16,0.00,81.7,0.8992,0,0.77,1.000,tick
45.15,AiRacer (7),Race,80.4,0.16,0.00,81.2,0.8973,0,0.77,1.000,tick
45.25,AiRacer (5),Race,79.8,0.16,0.00,80.6,0.8983,0,0.77,1.000,state:Defend->Race
45.25,AiRacer (5),Defend,79.8,0.16,0.00,80.6,0.8983,0,0.77,1.000,state:Race->Defend
45.65,PLAYER,—,159.6,0.71,0.00,—,0.9589,0,-0.04,—,tick
45.65,AiRacer,Race,130.8,1.00,0.00,220.0,0.9281,0,0.47,1.000,tick
45.65,AiRacer (1),Defend,81.0,0.16,0.00,81.8,0.9063,0,0.67,1.000,tick
45.65,AiRacer (2),Defend,79.8,0.16,0.00,80.6,0.9043,0,0.76,1.000,tick
45.65,AiRacer (3),Defend,80.7,0.16,0.00,81.6,0.9051,0,0.74,1.000,tick
45.65,AiRacer (4),Defend,79.9,0.16,0.00,80.7,0.9017,0,0.77,1.000,tick
45.65,AiRacer (5),Defend,79.8,0.16,0.00,80.6,0.9007,0,0.77,1.000,tick
45.65,AiRacer (6),Defend,80.8,0.16,0.00,81.7,0.9023,0,0.77,1.000,tick
45.65,AiRacer (7),Race,80.4,0.16,0.00,81.2,0.9003,0,0.77,1.000,tick
45.94,AiRacer (1),Race,81.0,0.16,0.00,81.8,0.9081,0,0.51,1.000,state:Defend->Race
45.94,AiRacer (1),Defend,81.0,0.16,0.00,81.8,0.9081,0,0.51,1.000,state:Race->Defend
46.15,PLAYER,—,160.7,1.00,0.00,—,0.9649,0,-0.35,—,tick
46.15,AiRacer,Race,138.7,1.00,0.00,220.0,0.9332,0,0.77,1.000,tick
46.15,AiRacer (1),Defend,82.2,1.00,0.00,220.0,0.9094,0,0.40,1.000,tick
46.15,AiRacer (2),Defend,79.8,0.16,0.00,80.6,0.9074,0,0.58,1.000,tick
46.15,AiRacer (3),Defend,80.7,0.16,0.00,81.6,0.9081,0,0.51,1.000,tick
46.15,AiRacer (4),Defend,79.9,0.16,0.00,80.7,0.9048,0,0.75,1.000,tick
46.15,AiRacer (5),Defend,79.8,0.16,0.00,80.6,0.9038,0,0.77,1.000,tick
46.15,AiRacer (6),Defend,80.8,0.16,0.00,81.7,0.9053,0,0.73,1.000,tick
46.15,AiRacer (7),Race,80.4,0.16,0.00,81.2,0.9034,0,0.77,1.000,tick
46.21,AiRacer (2),Race,79.8,0.16,0.00,80.6,0.9077,0,0.55,1.000,state:Defend->Race
46.21,AiRacer (3),Race,80.7,0.16,0.00,81.6,0.9085,0,0.48,1.000,state:Defend->Race
46.21,AiRacer (2),Overtake,79.8,0.81,0.00,83.8,0.9077,0,0.55,1.000,state:Race->Overtake
46.21,AiRacer (3),Overtake,80.8,0.82,0.00,84.8,0.9085,0,0.48,1.000,state:Race->Overtake
46.59,AiRacer (4),Race,79.9,0.16,0.00,80.7,0.9074,0,0.58,1.000,state:Defend->Race
46.59,AiRacer (4),Overtake,79.9,0.81,0.00,83.9,0.9074,0,0.58,1.000,state:Race->Overtake
46.65,AiRacer (6),Race,80.8,0.16,0.00,81.7,0.9083,0,0.49,1.000,state:Defend->Race
46.65,AiRacer (6),Overtake,80.9,0.82,0.00,84.9,0.9084,0,0.49,1.000,state:Race->Overtake
46.65,PLAYER,—,165.0,1.00,0.00,—,0.9711,0,-0.45,—,tick
46.65,AiRacer,Race,145.9,1.00,0.00,220.0,0.9386,0,0.77,1.000,tick
46.65,AiRacer (1),Defend,92.3,1.00,0.00,220.0,0.9127,0,0.22,1.000,tick
46.65,AiRacer (2),Overtake,86.5,1.00,0.00,220.0,0.9104,0,0.24,1.000,tick
46.65,AiRacer (3),Overtake,89.1,1.00,0.00,220.0,0.9113,0,0.19,1.000,tick
46.65,AiRacer (4),Overtake,80.8,0.64,0.00,83.9,0.9078,0,0.54,1.000,tick
46.65,AiRacer (5),Defend,79.8,0.16,0.00,80.6,0.9068,0,0.63,1.000,tick
46.65,AiRacer (6),Overtake,80.9,0.80,0.00,84.9,0.9084,0,0.49,1.000,tick
46.65,AiRacer (7),Race,80.4,0.16,0.00,81.2,0.9064,0,0.62,1.000,tick
46.75,AiRacer (5),Race,79.8,0.16,0.00,80.6,0.9074,0,0.58,1.000,state:Defend->Race
46.75,AiRacer (5),Overtake,79.8,0.81,0.00,83.8,0.9074,0,0.58,1.000,state:Race->Overtake
46.77,AiRacer (7),Overtake,80.4,0.81,0.00,84.4,0.9071,0,0.56,1.000,state:Race->Overtake
47.16,PLAYER,—,168.8,1.00,0.00,—,0.9775,0,-0.50,—,tick
47.16,AiRacer,Race,152.5,1.00,0.00,220.0,0.9443,0,0.77,1.000,tick
47.16,AiRacer (1),Defend,101.8,1.00,0.00,220.0,0.9164,0,0.17,1.000,tick
47.16,AiRacer (2),Overtake,96.1,1.00,0.00,220.0,0.9139,0,-0.07,1.000,tick
47.16,AiRacer (3),Overtake,98.6,1.00,0.00,220.0,0.9148,0,-0.08,1.000,tick
47.16,AiRacer (4),Overtake,88.1,1.00,0.00,220.0,0.9109,0,0.17,1.000,tick
47.16,AiRacer (5),Overtake,84.8,1.00,0.00,220.0,0.9098,0,0.29,1.000,tick
47.16,AiRacer (6),Overtake,90.2,1.00,0.00,220.0,0.9116,0,0.16,1.000,tick
47.16,AiRacer (7),Overtake,84.4,1.00,0.00,220.0,0.9095,0,0.28,1.000,tick
47.44,AiRacer (1),Race,107.0,1.00,0.00,220.0,0.9186,0,0.20,1.000,state:Defend->Race
47.45,AiRacer (1),Defend,107.0,1.00,0.00,220.0,0.9187,0,0.20,1.000,state:Race->Defend
47.66,PLAYER,—,172.3,1.00,0.00,—,0.9840,0,-0.56,—,tick
47.66,AiRacer,Race,158.5,1.00,0.00,184.8,0.9502,0,0.77,1.000,tick
47.66,AiRacer (1),Defend,110.7,1.00,0.00,220.0,0.9204,0,0.23,1.000,tick
47.66,AiRacer (2),Overtake,105.2,1.00,0.00,220.0,0.9177,0,-0.19,1.000,tick
47.66,AiRacer (3),Overtake,107.6,1.00,0.00,220.0,0.9188,0,-0.18,1.000,tick
47.66,AiRacer (4),Overtake,97.5,1.00,0.00,220.0,0.9144,0,-0.11,1.000,tick
47.66,AiRacer (5),Overtake,94.5,1.00,0.00,220.0,0.9132,0,-0.04,1.000,tick
47.66,AiRacer (6),Overtake,99.7,1.00,0.00,220.0,0.9152,0,-0.10,1.000,tick
47.66,AiRacer (7),Overtake,94.1,1.00,0.00,220.0,0.9128,0,-0.05,1.000,tick
48.16,PLAYER,—,175.4,1.00,0.00,—,0.9906,0,-0.65,—,tick
48.16,AiRacer,Race,161.9,0.66,0.00,165.2,0.9563,0,0.77,1.000,tick
48.16,AiRacer (1),Defend,119.0,1.00,0.00,220.0,0.9248,0,0.29,1.000,tick
48.16,AiRacer (2),Overtake,113.8,1.00,0.00,220.0,0.9219,0,-0.14,1.000,tick
